#;device="PAC Dimplex";dataPoint="Énergie active totale importée tarif 1";culture="fr";timeZone="Europe/Berlin";version="2.0"
Horodatage;Date;Heure;Minimum;Valeur absolue :;Maximum;Unité
2022-01-18T20:15:00+01:00;18/01/2022;20:15:00;;5709879,98;;Wh
2022-01-18T20:30:00+01:00;18/01/2022;20:30:00;;5709879,98;;Wh
2022-01-18T20:45:00+01:00;18/01/2022;20:45:00;;5710800,91;;Wh
2022-01-18T21:00:00+01:00;18/01/2022;21:00:00;;5711116,03;;Wh
2022-01-18T21:15:00+01:00;18/01/2022;21:15:00;;5711116,03;;Wh
2022-01-18T21:30:00+01:00;18/01/2022;21:30:00;;5711890,76;;Wh
2022-01-18T21:45:00+01:00;18/01/2022;21:45:00;;5713122,59;;Wh
2022-01-18T22:00:00+01:00;18/01/2022;22:00:00;;5713137,06;;Wh
2022-01-18T22:15:00+01:00;18/01/2022;22:15:00;;5714438,09;;Wh
2022-01-18T22:30:00+01:00;18/01/2022;22:30:00;;5715826,41;;Wh
2022-01-18T22:45:00+01:00;18/01/2022;22:45:00;;5716001,86;;Wh
2022-01-18T23:00:00+01:00;18/01/2022;23:00:00;;5716475,32;;Wh
2022-01-18T23:15:00+01:00;18/01/2022;23:15:00;;5717844,17;;Wh
2022-01-18T23:30:00+01:00;18/01/2022;23:30:00;;5718381,05;;Wh
2022-01-18T23:45:00+01:00;18/01/2022;23:45:00;;5719040,89;;Wh
2022-01-19T00:00:00+01:00;19/01/2022;00:00:00;;5720397,44;;Wh
2022-01-19T00:15:00+01:00;19/01/2022;00:15:00;;5721798,03;;Wh
2022-01-19T00:30:00+01:00;19/01/2022;00:30:00;;5722406,03;;Wh
2022-01-19T00:45:00+01:00;19/01/2022;00:45:00;;5722406,03;;Wh
2022-01-19T01:00:00+01:00;19/01/2022;01:00:00;;5723168,83;;Wh
2022-01-19T01:15:00+01:00;19/01/2022;01:15:00;;5724483,71;;Wh
2022-01-19T01:30:00+01:00;19/01/2022;01:30:00;;5725849,57;;Wh
2022-01-19T01:45:00+01:00;19/01/2022;01:45:00;;5726953,6;;Wh
2022-01-19T02:00:00+01:00;19/01/2022;02:00:00;;5726953,6;;Wh
2022-01-19T02:15:00+01:00;19/01/2022;02:15:00;;5727846,22;;Wh
2022-01-19T02:30:00+01:00;19/01/2022;02:30:00;;5729142,63;;Wh
2022-01-19T02:45:00+01:00;19/01/2022;02:45:00;;5730480,48;;Wh
2022-01-19T03:00:00+01:00;19/01/2022;03:00:00;;5731850,15;;Wh
2022-01-19T03:15:00+01:00;19/01/2022;03:15:00;;5733243,16;;Wh
2022-01-19T03:30:00+01:00;19/01/2022;03:30:00;;5734653,95;;Wh
2022-01-19T03:45:00+01:00;19/01/2022;03:45:00;;5734915,56;;Wh
2022-01-19T04:00:00+01:00;19/01/2022;04:00:00;;5735301,56;;Wh
2022-01-19T04:15:00+01:00;19/01/2022;04:15:00;;5736610,44;;Wh
2022-01-19T04:30:00+01:00;19/01/2022;04:30:00;;5737939,82;;Wh
2022-01-19T04:45:00+01:00;19/01/2022;04:45:00;;5739308,27;;Wh
2022-01-19T05:00:00+01:00;19/01/2022;05:00:00;;5740695,21;;Wh
2022-01-19T05:15:00+01:00;19/01/2022;05:15:00;;5740703,98;;Wh
2022-01-19T05:30:00+01:00;19/01/2022;05:30:00;;5741908,6;;Wh
2022-01-19T05:45:00+01:00;19/01/2022;05:45:00;;5743282,14;;Wh
2022-01-19T06:00:00+01:00;19/01/2022;06:00:00;;5744701,73;;Wh
2022-01-19T06:15:00+01:00;19/01/2022;06:15:00;;5745165,76;;Wh
2022-01-19T06:30:00+01:00;19/01/2022;06:30:00;;5745295,15;;Wh
2022-01-19T06:45:00+01:00;19/01/2022;06:45:00;;5746625,72;;Wh
2022-01-19T07:00:00+01:00;19/01/2022;07:00:00;;5748020,17;;Wh
2022-01-19T07:15:00+01:00;19/01/2022;07:15:00;;5748917,58;;Wh
2022-01-19T07:30:00+01:00;19/01/2022;07:30:00;;5748917,58;;Wh
2022-01-19T07:45:00+01:00;19/01/2022;07:45:00;;5750025,98;;Wh
2022-01-19T08:00:00+01:00;19/01/2022;08:00:00;;5751341,78;;Wh
2022-01-19T08:15:00+01:00;19/01/2022;08:15:00;;5752683,3;;Wh
2022-01-19T08:30:00+01:00;19/01/2022;08:30:00;;5754058,71;;Wh
2022-01-19T08:45:00+01:00;19/01/2022;08:45:00;;5754773,71;;Wh
2022-01-19T09:00:00+01:00;19/01/2022;09:00:00;;5754773,71;;Wh
2022-01-19T09:15:00+01:00;19/01/2022;09:15:00;;5755350,07;;Wh
2022-01-19T09:30:00+01:00;19/01/2022;09:30:00;;5756717,67;;Wh
2022-01-19T09:45:00+01:00;19/01/2022;09:45:00;;5757174,32;;Wh
2022-01-19T10:00:00+01:00;19/01/2022;10:00:00;;5757174,32;;Wh
2022-01-19T10:15:00+01:00;19/01/2022;10:15:00;;5757998,11;;Wh
2022-01-19T10:30:00+01:00;19/01/2022;10:30:00;;5759208,54;;Wh
2022-01-19T10:45:00+01:00;19/01/2022;10:45:00;;5759208,54;;Wh
2022-01-19T11:00:00+01:00;19/01/2022;11:00:00;;5759224,76;;Wh
2022-01-19T11:15:00+01:00;19/01/2022;11:15:00;;5760526,47;;Wh
2022-01-19T11:30:00+01:00;19/01/2022;11:30:00;;5761554,67;;Wh
2022-01-19T11:45:00+01:00;19/01/2022;11:45:00;;5761554,67;;Wh
2022-01-19T12:00:00+01:00;19/01/2022;12:00:00;;5761554,67;;Wh
2022-01-19T12:15:00+01:00;19/01/2022;12:15:00;;5762512,99;;Wh
2022-01-19T12:30:00+01:00;19/01/2022;12:30:00;;5763548,84;;Wh
2022-01-19T12:45:00+01:00;19/01/2022;12:45:00;;5763548,84;;Wh
2022-01-19T13:00:00+01:00;19/01/2022;13:00:00;;5763548,84;;Wh
2022-01-19T13:15:00+01:00;19/01/2022;13:15:00;;5763548,84;;Wh
2022-01-19T13:30:00+01:00;19/01/2022;13:30:00;;5764548,65;;Wh
2022-01-19T13:45:00+01:00;19/01/2022;13:45:00;;5765055,38;;Wh
2022-01-19T14:00:00+01:00;19/01/2022;14:00:00;;5765055,38;;Wh
2022-01-19T14:15:00+01:00;19/01/2022;14:15:00;;5765055,38;;Wh
2022-01-19T14:30:00+01:00;19/01/2022;14:30:00;;5765055,38;;Wh
2022-01-19T14:45:00+01:00;19/01/2022;14:45:00;;5765189,96;;Wh
2022-01-19T15:00:00+01:00;19/01/2022;15:00:00;;5766040,23;;Wh
2022-01-19T15:15:00+01:00;19/01/2022;15:15:00;;5766040,23;;Wh
2022-01-19T15:30:00+01:00;19/01/2022;15:30:00;;5766040,23;;Wh
2022-01-19T15:45:00+01:00;19/01/2022;15:45:00;;5766040,23;;Wh
2022-01-19T16:00:00+01:00;19/01/2022;16:00:00;;5766040,23;;Wh
2022-01-19T16:15:00+01:00;19/01/2022;16:15:00;;5766909,49;;Wh
2022-01-19T16:30:00+01:00;19/01/2022;16:30:00;;5766909,49;;Wh
2022-01-19T16:45:00+01:00;19/01/2022;16:45:00;;5766909,49;;Wh
2022-01-19T17:00:00+01:00;19/01/2022;17:00:00;;5766930,22;;Wh
2022-01-19T17:15:00+01:00;19/01/2022;17:15:00;;5767803,25;;Wh
2022-01-19T17:30:00+01:00;19/01/2022;17:30:00;;5767803,25;;Wh
2022-01-19T17:45:00+01:00;19/01/2022;17:45:00;;5767982,4;;Wh
2022-01-19T18:00:00+01:00;19/01/2022;18:00:00;;5768733,79;;Wh
2022-01-19T18:15:00+01:00;19/01/2022;18:15:00;;5768945,4;;Wh
2022-01-19T18:30:00+01:00;19/01/2022;18:30:00;;5769333,41;;Wh
2022-01-19T18:45:00+01:00;19/01/2022;18:45:00;;5770122,96;;Wh
2022-01-19T19:00:00+01:00;19/01/2022;19:00:00;;5770364,44;;Wh
2022-01-19T19:15:00+01:00;19/01/2022;19:15:00;;5771118,22;;Wh
2022-01-19T19:30:00+01:00;19/01/2022;19:30:00;;5771528,15;;Wh
2022-01-19T19:45:00+01:00;19/01/2022;19:45:00;;5771528,15;;Wh
2022-01-19T20:00:00+01:00;19/01/2022;20:00:00;;5772195,17;;Wh
2022-01-19T20:15:00+01:00;19/01/2022;20:15:00;;5772409,08;;Wh
2022-01-19T20:30:00+01:00;19/01/2022;20:30:00;;5772650,32;;Wh
2022-01-19T20:45:00+01:00;19/01/2022;20:45:00;;5773929,59;;Wh
2022-01-19T21:00:00+01:00;19/01/2022;21:00:00;;5774689,6;;Wh
2022-01-19T21:15:00+01:00;19/01/2022;21:15:00;;5774689,6;;Wh
2022-01-19T21:30:00+01:00;19/01/2022;21:30:00;;5775084,07;;Wh
2022-01-19T21:45:00+01:00;19/01/2022;21:45:00;;5776362,65;;Wh
2022-01-19T22:00:00+01:00;19/01/2022;22:00:00;;5777023,13;;Wh
2022-01-19T22:15:00+01:00;19/01/2022;22:15:00;;5777023,13;;Wh
2022-01-19T22:30:00+01:00;19/01/2022;22:30:00;;5777023,13;;Wh
2022-01-19T22:45:00+01:00;19/01/2022;22:45:00;;5777023,13;;Wh
2022-01-19T23:00:00+01:00;19/01/2022;23:00:00;;5777258,17;;Wh
2022-01-19T23:15:00+01:00;19/01/2022;23:15:00;;5778480,99;;Wh
2022-01-19T23:30:00+01:00;19/01/2022;23:30:00;;5779758,52;;Wh
2022-01-19T23:45:00+01:00;19/01/2022;23:45:00;;5780719,32;;Wh
2022-01-20T00:00:00+01:00;20/01/2022;00:00:00;;5780719,32;;Wh
2022-01-20T00:15:00+01:00;20/01/2022;00:15:00;;5780719,32;;Wh
2022-01-20T00:30:00+01:00;20/01/2022;00:30:00;;5780719,32;;Wh
2022-01-20T00:45:00+01:00;20/01/2022;00:45:00;;5781241,94;;Wh
2022-01-20T01:00:00+01:00;20/01/2022;01:00:00;;5782467,58;;Wh
2022-01-20T01:15:00+01:00;20/01/2022;01:15:00;;5783728,85;;Wh
2022-01-20T01:30:00+01:00;20/01/2022;01:30:00;;5785036,6;;Wh
2022-01-20T01:45:00+01:00;20/01/2022;01:45:00;;5785617,66;;Wh
2022-01-20T02:00:00+01:00;20/01/2022;02:00:00;;5785617,66;;Wh
2022-01-20T02:15:00+01:00;20/01/2022;02:15:00;;5785769,51;;Wh
2022-01-20T02:30:00+01:00;20/01/2022;02:30:00;;5786998,75;;Wh
2022-01-20T02:45:00+01:00;20/01/2022;02:45:00;;5788269,69;;Wh
2022-01-20T03:00:00+01:00;20/01/2022;03:00:00;;5789240,65;;Wh
2022-01-20T03:15:00+01:00;20/01/2022;03:15:00;;5789240,65;;Wh
2022-01-20T03:30:00+01:00;20/01/2022;03:30:00;;5789240,65;;Wh
2022-01-20T03:45:00+01:00;20/01/2022;03:45:00;;5790237,43;;Wh
2022-01-20T04:00:00+01:00;20/01/2022;04:00:00;;5791486,5;;Wh
2022-01-20T04:15:00+01:00;20/01/2022;04:15:00;;5792762,83;;Wh
2022-01-20T04:30:00+01:00;20/01/2022;04:30:00;;5794068,7;;Wh
2022-01-20T04:45:00+01:00;20/01/2022;04:45:00;;5794215,14;;Wh
2022-01-20T05:00:00+01:00;20/01/2022;05:00:00;;5794215,14;;Wh
2022-01-20T05:15:00+01:00;20/01/2022;05:15:00;;5794224,61;;Wh
2022-01-20T05:30:00+01:00;20/01/2022;05:30:00;;5795400,21;;Wh
2022-01-20T05:45:00+01:00;20/01/2022;05:45:00;;5796643,97;;Wh
2022-01-20T06:00:00+01:00;20/01/2022;06:00:00;;5797927,17;;Wh
2022-01-20T06:15:00+01:00;20/01/2022;06:15:00;;5798851,67;;Wh
2022-01-20T06:30:00+01:00;20/01/2022;06:30:00;;5798851,67;;Wh
2022-01-20T06:45:00+01:00;20/01/2022;06:45:00;;5798851,67;;Wh
2022-01-20T07:00:00+01:00;20/01/2022;07:00:00;;5799327,28;;Wh
2022-01-20T07:15:00+01:00;20/01/2022;07:15:00;;5800588,3;;Wh
2022-01-20T07:30:00+01:00;20/01/2022;07:30:00;;5801493,46;;Wh
2022-01-20T07:45:00+01:00;20/01/2022;07:45:00;;5801493,46;;Wh
2022-01-20T08:00:00+01:00;20/01/2022;08:00:00;;5801493,46;;Wh
2022-01-20T08:15:00+01:00;20/01/2022;08:15:00;;5802571,73;;Wh
2022-01-20T08:30:00+01:00;20/01/2022;08:30:00;;5803874,94;;Wh
2022-01-20T08:45:00+01:00;20/01/2022;08:45:00;;5803905,71;;Wh
2022-01-20T09:00:00+01:00;20/01/2022;09:00:00;;5803905,71;;Wh
2022-01-20T09:15:00+01:00;20/01/2022;09:15:00;;5803988,11;;Wh
2022-01-20T09:30:00+01:00;20/01/2022;09:30:00;;5805226,67;;Wh
2022-01-20T09:45:00+01:00;20/01/2022;09:45:00;;5806187,7;;Wh
2022-01-20T10:00:00+01:00;20/01/2022;10:00:00;;5806187,7;;Wh
2022-01-20T10:15:00+01:00;20/01/2022;10:15:00;;5806187,7;;Wh
2022-01-20T10:30:00+01:00;20/01/2022;10:30:00;;5807206,68;;Wh
2022-01-20T10:45:00+01:00;20/01/2022;10:45:00;;5808271,45;;Wh
2022-01-20T11:00:00+01:00;20/01/2022;11:00:00;;5808271,45;;Wh
2022-01-20T11:15:00+01:00;20/01/2022;11:15:00;;5808271,45;;Wh
2022-01-20T11:30:00+01:00;20/01/2022;11:30:00;;5808271,45;;Wh
2022-01-20T11:45:00+01:00;20/01/2022;11:45:00;;5809181,87;;Wh
2022-01-20T12:00:00+01:00;20/01/2022;12:00:00;;5809901,7;;Wh
2022-01-20T12:15:00+01:00;20/01/2022;12:15:00;;5809901,7;;Wh
2022-01-20T12:30:00+01:00;20/01/2022;12:30:00;;5809901,7;;Wh
2022-01-20T12:45:00+01:00;20/01/2022;12:45:00;;5809901,7;;Wh
2022-01-20T13:00:00+01:00;20/01/2022;13:00:00;;5809901,7;;Wh
2022-01-20T13:15:00+01:00;20/01/2022;13:15:00;;5810211;;Wh
2022-01-20T13:30:00+01:00;20/01/2022;13:30:00;;5811443,55;;Wh
2022-01-20T13:45:00+01:00;20/01/2022;13:45:00;;5811811,22;;Wh
2022-01-20T14:00:00+01:00;20/01/2022;14:00:00;;5811811,22;;Wh
2022-01-20T14:15:00+01:00;20/01/2022;14:15:00;;5811811,22;;Wh
2022-01-20T14:30:00+01:00;20/01/2022;14:30:00;;5811811,22;;Wh
2022-01-20T14:45:00+01:00;20/01/2022;14:45:00;;5811811,22;;Wh
2022-01-20T15:00:00+01:00;20/01/2022;15:00:00;;5812457,01;;Wh
2022-01-20T15:15:00+01:00;20/01/2022;15:15:00;;5813704,36;;Wh
2022-01-20T15:30:00+01:00;20/01/2022;15:30:00;;5813719,82;;Wh
2022-01-20T15:45:00+01:00;20/01/2022;15:45:00;;5813719,82;;Wh
2022-01-20T16:00:00+01:00;20/01/2022;16:00:00;;5813719,82;;Wh
2022-01-20T16:15:00+01:00;20/01/2022;16:15:00;;5813719,82;;Wh
2022-01-20T16:30:00+01:00;20/01/2022;16:30:00;;5813719,82;;Wh
2022-01-20T16:45:00+01:00;20/01/2022;16:45:00;;5814705,85;;Wh
2022-01-20T17:00:00+01:00;20/01/2022;17:00:00;;5815258,56;;Wh
2022-01-20T17:15:00+01:00;20/01/2022;17:15:00;;5815258,56;;Wh
2022-01-20T17:30:00+01:00;20/01/2022;17:30:00;;5815258,56;;Wh
2022-01-20T17:45:00+01:00;20/01/2022;17:45:00;;5815258,56;;Wh
2022-01-20T18:00:00+01:00;20/01/2022;18:00:00;;5815258,56;;Wh
2022-01-20T18:15:00+01:00;20/01/2022;18:15:00;;5815727,78;;Wh
2022-01-20T18:30:00+01:00;20/01/2022;18:30:00;;5816988,63;;Wh
2022-01-20T18:45:00+01:00;20/01/2022;18:45:00;;5817033,47;;Wh
2022-01-20T19:00:00+01:00;20/01/2022;19:00:00;;5817033,47;;Wh
2022-01-20T19:15:00+01:00;20/01/2022;19:15:00;;5817033,47;;Wh
2022-01-20T19:30:00+01:00;20/01/2022;19:30:00;;5817033,47;;Wh
2022-01-20T19:45:00+01:00;20/01/2022;19:45:00;;5817033,47;;Wh
2022-01-20T20:00:00+01:00;20/01/2022;20:00:00;;5817984,33;;Wh
2022-01-20T20:15:00+01:00;20/01/2022;20:15:00;;5819265,96;;Wh
2022-01-20T20:30:00+01:00;20/01/2022;20:30:00;;5819406,32;;Wh
2022-01-20T20:45:00+01:00;20/01/2022;20:45:00;;5819406,32;;Wh
2022-01-20T21:00:00+01:00;20/01/2022;21:00:00;;5819948,1;;Wh
2022-01-20T21:15:00+01:00;20/01/2022;21:15:00;;5821188,19;;Wh
2022-01-20T21:30:00+01:00;20/01/2022;21:30:00;;5822227,35;;Wh
2022-01-20T21:45:00+01:00;20/01/2022;21:45:00;;5822227,35;;Wh
2022-01-20T22:00:00+01:00;20/01/2022;22:00:00;;5822227,35;;Wh
2022-01-20T22:15:00+01:00;20/01/2022;22:15:00;;5823144,29;;Wh
2022-01-20T22:30:00+01:00;20/01/2022;22:30:00;;5824394,37;;Wh
2022-01-20T22:45:00+01:00;20/01/2022;22:45:00;;5825692,78;;Wh
2022-01-20T23:00:00+01:00;20/01/2022;23:00:00;;5826064,84;;Wh
2022-01-20T23:15:00+01:00;20/01/2022;23:15:00;;5826064,84;;Wh
2022-01-20T23:30:00+01:00;20/01/2022;23:30:00;;5826064,84;;Wh
2022-01-20T23:45:00+01:00;20/01/2022;23:45:00;;5827040,6;;Wh
2022-01-21T00:00:00+01:00;21/01/2022;00:00:00;;5828275,59;;Wh
2022-01-21T00:15:00+01:00;21/01/2022;00:15:00;;5829539,86;;Wh
2022-01-21T00:30:00+01:00;21/01/2022;00:30:00;;5830844,46;;Wh
2022-01-21T00:45:00+01:00;21/01/2022;00:45:00;;5831721,9;;Wh
2022-01-21T01:00:00+01:00;21/01/2022;01:00:00;;5831721,9;;Wh
2022-01-21T01:15:00+01:00;21/01/2022;01:15:00;;5831721,9;;Wh
2022-01-21T01:30:00+01:00;21/01/2022;01:30:00;;5832248,49;;Wh
2022-01-21T01:45:00+01:00;21/01/2022;01:45:00;;5833488,42;;Wh
2022-01-21T02:00:00+01:00;21/01/2022;02:00:00;;5834772,2;;Wh
2022-01-21T02:15:00+01:00;21/01/2022;02:15:00;;5836092,42;;Wh
2022-01-21T02:30:00+01:00;21/01/2022;02:30:00;;5837117,97;;Wh
2022-01-21T02:45:00+01:00;21/01/2022;02:45:00;;5837117,97;;Wh
2022-01-21T03:00:00+01:00;21/01/2022;03:00:00;;5837117,97;;Wh
2022-01-21T03:15:00+01:00;21/01/2022;03:15:00;;5838103,79;;Wh
2022-01-21T03:30:00+01:00;21/01/2022;03:30:00;;5839368,93;;Wh
2022-01-21T03:45:00+01:00;21/01/2022;03:45:00;;5840672,72;;Wh
2022-01-21T04:00:00+01:00;21/01/2022;04:00:00;;5842022,73;;Wh
2022-01-21T04:15:00+01:00;21/01/2022;04:15:00;;5843337,12;;Wh
2022-01-21T04:30:00+01:00;21/01/2022;04:30:00;;5843337,12;;Wh
2022-01-21T04:45:00+01:00;21/01/2022;04:45:00;;5843354,32;;Wh
2022-01-21T05:00:00+01:00;21/01/2022;05:00:00;;5844631,86;;Wh
2022-01-21T05:15:00+01:00;21/01/2022;05:15:00;;5845979,87;;Wh
2022-01-21T05:30:00+01:00;21/01/2022;05:30:00;;5846799,47;;Wh
2022-01-21T05:45:00+01:00;21/01/2022;05:45:00;;5846799,47;;Wh
2022-01-21T06:00:00+01:00;21/01/2022;06:00:00;;5847977,25;;Wh
2022-01-21T06:15:00+01:00;21/01/2022;06:15:00;;5849335,79;;Wh
2022-01-21T06:30:00+01:00;21/01/2022;06:30:00;;5850717,27;;Wh
2022-01-21T06:45:00+01:00;21/01/2022;06:45:00;;5850728,24;;Wh
2022-01-21T07:00:00+01:00;21/01/2022;07:00:00;;5851369,81;;Wh
2022-01-21T07:15:00+01:00;21/01/2022;07:15:00;;5852706,37;;Wh
2022-01-21T07:30:00+01:00;21/01/2022;07:30:00;;5854077,05;;Wh
2022-01-21T07:45:00+01:00;21/01/2022;07:45:00;;5855482,66;;Wh
2022-01-21T08:00:00+01:00;21/01/2022;08:00:00;;5856519,93;;Wh
2022-01-21T08:15:00+01:00;21/01/2022;08:15:00;;5856519,93;;Wh
2022-01-21T08:30:00+01:00;21/01/2022;08:30:00;;5856883,15;;Wh
2022-01-21T08:45:00+01:00;21/01/2022;08:45:00;;5858163,03;;Wh
2022-01-21T09:00:00+01:00;21/01/2022;09:00:00;;5859472,4;;Wh
2022-01-21T09:15:00+01:00;21/01/2022;09:15:00;;5860800,26;;Wh
2022-01-21T09:30:00+01:00;21/01/2022;09:30:00;;5862167,27;;Wh
2022-01-21T09:45:00+01:00;21/01/2022;09:45:00;;5863385,78;;Wh
2022-01-21T10:00:00+01:00;21/01/2022;10:00:00;;5863385,78;;Wh
2022-01-21T10:15:00+01:00;21/01/2022;10:15:00;;5863498,73;;Wh
2022-01-21T10:30:00+01:00;21/01/2022;10:30:00;;5864767,97;;Wh
2022-01-21T10:45:00+01:00;21/01/2022;10:45:00;;5866137,4;;Wh
2022-01-21T11:00:00+01:00;21/01/2022;11:00:00;;5866154,13;;Wh
2022-01-21T11:15:00+01:00;21/01/2022;11:15:00;;5866768,39;;Wh
2022-01-21T11:30:00+01:00;21/01/2022;11:30:00;;5868098,94;;Wh
2022-01-21T11:45:00+01:00;21/01/2022;11:45:00;;5868108,49;;Wh
2022-01-21T12:00:00+01:00;21/01/2022;12:00:00;;5868108,49;;Wh
2022-01-21T12:15:00+01:00;21/01/2022;12:15:00;;5868745,24;;Wh
2022-01-21T12:30:00+01:00;21/01/2022;12:30:00;;5869871,66;;Wh
2022-01-21T12:45:00+01:00;21/01/2022;12:45:00;;5869871,66;;Wh
2022-01-21T13:00:00+01:00;21/01/2022;13:00:00;;5869871,66;;Wh
2022-01-21T13:15:00+01:00;21/01/2022;13:15:00;;5870081,11;;Wh
2022-01-21T13:30:00+01:00;21/01/2022;13:30:00;;5871369,27;;Wh
2022-01-21T13:45:00+01:00;21/01/2022;13:45:00;;5871401,21;;Wh
2022-01-21T14:00:00+01:00;21/01/2022;14:00:00;;5871401,21;;Wh
2022-01-21T14:15:00+01:00;21/01/2022;14:15:00;;5871401,21;;Wh
2022-01-21T14:30:00+01:00;21/01/2022;14:30:00;;5872140,47;;Wh
2022-01-21T14:45:00+01:00;21/01/2022;14:45:00;;5872771,4;;Wh
2022-01-21T15:00:00+01:00;21/01/2022;15:00:00;;5872771,4;;Wh
2022-01-21T15:15:00+01:00;21/01/2022;15:15:00;;5872771,4;;Wh
2022-01-21T15:30:00+01:00;21/01/2022;15:30:00;;5872771,4;;Wh
2022-01-21T15:45:00+01:00;21/01/2022;15:45:00;;5873514,28;;Wh
2022-01-21T16:00:00+01:00;21/01/2022;16:00:00;;5873975,82;;Wh
2022-01-21T16:15:00+01:00;21/01/2022;16:15:00;;5873975,82;;Wh
2022-01-21T16:30:00+01:00;21/01/2022;16:30:00;;5873975,82;;Wh
2022-01-21T16:45:00+01:00;21/01/2022;16:45:00;;5873975,82;;Wh
2022-01-21T17:00:00+01:00;21/01/2022;17:00:00;;5874900,47;;Wh
2022-01-21T17:15:00+01:00;21/01/2022;17:15:00;;5875090,19;;Wh
2022-01-21T17:30:00+01:00;21/01/2022;17:30:00;;5875090,19;;Wh
2022-01-21T17:45:00+01:00;21/01/2022;17:45:00;;5875270,51;;Wh
2022-01-21T18:00:00+01:00;21/01/2022;18:00:00;;5876104,54;;Wh
2022-01-21T18:15:00+01:00;21/01/2022;18:15:00;;5876104,54;;Wh
2022-01-21T18:30:00+01:00;21/01/2022;18:30:00;;5876328,4;;Wh
2022-01-21T18:45:00+01:00;21/01/2022;18:45:00;;5877262,94;;Wh
2022-01-21T19:00:00+01:00;21/01/2022;19:00:00;;5877262,94;;Wh
2022-01-21T19:15:00+01:00;21/01/2022;19:15:00;;5878114,17;;Wh
2022-01-21T19:30:00+01:00;21/01/2022;19:30:00;;5878336,74;;Wh
2022-01-21T19:45:00+01:00;21/01/2022;19:45:00;;5878336,74;;Wh
2022-01-21T20:00:00+01:00;21/01/2022;20:00:00;;5879220,93;;Wh
2022-01-21T20:15:00+01:00;21/01/2022;20:15:00;;5879249,88;;Wh
2022-01-21T20:30:00+01:00;21/01/2022;20:30:00;;5879690,2;;Wh
2022-01-21T20:45:00+01:00;21/01/2022;20:45:00;;5880204,93;;Wh
2022-01-21T21:00:00+01:00;21/01/2022;21:00:00;;5880204,93;;Wh
2022-01-21T21:15:00+01:00;21/01/2022;21:15:00;;5880204,93;;Wh
2022-01-21T21:30:00+01:00;21/01/2022;21:30:00;;5881277,01;;Wh
2022-01-21T21:45:00+01:00;21/01/2022;21:45:00;;5881277,01;;Wh
2022-01-21T22:00:00+01:00;21/01/2022;22:00:00;;5881277,18;;Wh
2022-01-21T22:15:00+01:00;21/01/2022;22:15:00;;5882545,04;;Wh
2022-01-21T22:30:00+01:00;21/01/2022;22:30:00;;5882632,16;;Wh
2022-01-21T22:45:00+01:00;21/01/2022;22:45:00;;5882632,16;;Wh
2022-01-21T23:00:00+01:00;21/01/2022;23:00:00;;5883649,66;;Wh
2022-01-21T23:15:00+01:00;21/01/2022;23:15:00;;5883890,04;;Wh
2022-01-21T23:30:00+01:00;21/01/2022;23:30:00;;5884853,34;;Wh
2022-01-21T23:45:00+01:00;21/01/2022;23:45:00;;5885366,39;;Wh
2022-01-22T00:00:00+01:00;22/01/2022;00:00:00;;5885378,65;;Wh
2022-01-22T00:15:00+01:00;22/01/2022;00:15:00;;5886633,91;;Wh
2022-01-22T00:30:00+01:00;22/01/2022;00:30:00;;5887967,94;;Wh
2022-01-22T00:45:00+01:00;22/01/2022;00:45:00;;5889356,77;;Wh
2022-01-22T01:00:00+01:00;22/01/2022;01:00:00;;5889887,72;;Wh
2022-01-22T01:15:00+01:00;22/01/2022;01:15:00;;5890037,69;;Wh
2022-01-22T01:30:00+01:00;22/01/2022;01:30:00;;5891335,64;;Wh
2022-01-22T01:45:00+01:00;22/01/2022;01:45:00;;5892695,25;;Wh
2022-01-22T02:00:00+01:00;22/01/2022;02:00:00;;5893726,52;;Wh
2022-01-22T02:15:00+01:00;22/01/2022;02:15:00;;5893726,52;;Wh
2022-01-22T02:30:00+01:00;22/01/2022;02:30:00;;5894735,97;;Wh
2022-01-22T02:45:00+01:00;22/01/2022;02:45:00;;5896129,98;;Wh
2022-01-22T03:00:00+01:00;22/01/2022;03:00:00;;5896509,01;;Wh
2022-01-22T03:15:00+01:00;22/01/2022;03:15:00;;5896509,01;;Wh
2022-01-22T03:30:00+01:00;22/01/2022;03:30:00;;5897426,38;;Wh
2022-01-22T03:45:00+01:00;22/01/2022;03:45:00;;5898592,35;;Wh
2022-01-22T04:00:00+01:00;22/01/2022;04:00:00;;5898675,75;;Wh
2022-01-22T04:15:00+01:00;22/01/2022;04:15:00;;5900052,83;;Wh
2022-01-22T04:30:00+01:00;22/01/2022;04:30:00;;5900580,61;;Wh
2022-01-22T04:45:00+01:00;22/01/2022;04:45:00;;5901280,72;;Wh
2022-01-22T05:00:00+01:00;22/01/2022;05:00:00;;5902437,79;;Wh
2022-01-22T05:15:00+01:00;22/01/2022;05:15:00;;5902540,05;;Wh
2022-01-22T05:30:00+01:00;22/01/2022;05:30:00;;5903928,95;;Wh
2022-01-22T05:45:00+01:00;22/01/2022;05:45:00;;5904240,29;;Wh
2022-01-22T06:00:00+01:00;22/01/2022;06:00:00;;5905160,64;;Wh
2022-01-22T06:15:00+01:00;22/01/2022;06:15:00;;5905779,77;;Wh
2022-01-22T06:30:00+01:00;22/01/2022;06:30:00;;5906390,18;;Wh
2022-01-22T06:45:00+01:00;22/01/2022;06:45:00;;5907560,19;;Wh
